threshold,aep,ari,longitude,latitude,hit
0.1000000000,0.0000000709,14109148.3718042765,26.6394600000,14.9010791367,1
0.1000000000,0.0000001063,9406098.9145361856,26.6843800000,14.9010791367,1
0.1000000000,0.0000000709,14109148.3718042765,26.7293000000,14.9010791367,1
0.1000000000,0.0000000354,28218296.7436085530,26.3250500000,14.9460431655,1
0.1000000000,0.0000001772,5643659.3487217119,26.3699700000,14.9460431655,1
0.1000000000,0.0000002126,4703049.4572680928,26.4148900000,14.9460431655,1
0.1000000000,0.0000001772,5643659.3487217119,26.4598000000,14.9460431655,1
0.1000000000,0.0000001418,7054574.1859021382,26.5047200000,14.9460431655,1
0.1000000000,0.0000001063,9406098.9145361856,26.5496300000,14.9460431655,1
0.1000000000,0.0000002481,4031185.2490869360,26.5945500000,14.9460431655,1
0.1000000000,0.0000002481,4031185.2490869360,26.6394600000,14.9460431655,1
0.1000000000,0.0000001418,7054574.1859021382,26.6843800000,14.9460431655,1
0.1000000000,0.0000001418,7054574.1859021382,26.7293000000,14.9460431655,1
0.1000000000,0.0000000354,28218296.7436085530,26.7742100000,14.9460431655,1
0.1000000000,0.0000001772,5643659.3487217119,26.3250500000,14.9910071942,1
0.1000000000,0.0000002835,3527287.0929510691,26.3699700000,14.9910071942,1
0.1000000000,0.0000002835,3527287.0929510691,26.4148900000,14.9910071942,1
0.1000000000,0.0000002835,3527287.0929510691,26.4598000000,14.9910071942,1
0.1000000000,0.0000003189,3135366.3048453950,26.5047200000,14.9910071942,1
0.1000000000,0.0000003544,2821829.6743608559,26.5496300000,14.9910071942,1
0.1000000000,0.0000003898,2565299.7039644145,26.5945500000,14.9910071942,1
0.1000000000,0.0000003189,3135366.3048453950,26.6394600000,14.9910071942,1
0.1000000000,0.0000002835,3527287.0929510691,26.6843800000,14.9910071942,1
0.1000000000,0.0000001418,7054574.1859021382,26.7293000000,14.9910071942,1
0.1000000000,0.0000000354,28218296.7436085530,26.7742100000,14.9910071942,1
0.1000000000,0.0000000354,28218296.7436085530,26.1903100000,15.0359712230,1
0.1000000000,0.0000000354,28218296.7436085530,26.2352200000,15.0359712230,1
0.1000000000,0.0000001418,7054574.1859021382,26.2801400000,15.0359712230,1
0.1000000000,0.0000003898,2565299.7039644145,26.3250500000,15.0359712230,1
0.1000000000,0.0000004607,2170638.2110468121,26.3699700000,15.0359712230,1
0.1000000000,0.0000004607,2170638.2110468121,26.4148900000,15.0359712230,1
0.1000000000,0.0000004607,2170638.2110468121,26.4598000000,15.0359712230,1
0.1000000000,0.0000004253,2351524.7286340464,26.5047200000,15.0359712230,1
0.1000000000,0.0000006024,1659899.8084475619,26.5496300000,15.0359712230,1
0.1000000000,0.0000005316,1881219.7829072368,26.5945500000,15.0359712230,1
0.1000000000,0.0000004607,2170638.2110468121,26.6394600000,15.0359712230,1
0.1000000000,0.0000003189,3135366.3048453950,26.6843800000,15.0359712230,1
0.1000000000,0.0000002126,4703049.4572680928,26.7293000000,15.0359712230,1
0.1000000000,0.0000000709,14109148.3718042765,26.7742100000,15.0359712230,1
0.1000000000,0.0000000354,28218296.7436085530,26.1903100000,15.0809352518,1
0.1000000000,0.0000001063,9406098.9145361856,26.2352200000,15.0809352518,1
0.1000000000,0.0000002835,3527287.0929510691,26.2801400000,15.0809352518,1
0.1000000000,0.0000005316,1881219.7829072368,26.3250500000,15.0809352518,1
0.1000000000,0.0000006733,1485173.5128215028,26.3699700000,15.0809352518,1
0.1000000000,0.0000007088,1410914.8371804280,26.4148900000,15.0809352518,1
0.1000000000,0.0000007796,1282649.8519822073,26.4598000000,15.0809352518,1
0.1000000000,0.0000007796,1282649.8519822073,26.5047200000,15.0809352518,1
0.1000000000,0.0000009214,1085319.1055234061,26.5496300000,15.0809352518,1
0.1000000000,0.0000009214,1085319.1055234061,26.5945500000,15.0809352518,1
0.1000000000,0.0000007796,1282649.8519822073,26.6394600000,15.0809352518,1
0.1000000000,0.0000004253,2351524.7286340464,26.6843800000,15.0809352518,1
0.1000000000,0.0000003544,2821829.6743608559,26.7293000000,15.0809352518,1
0.1000000000,0.0000000709,14109148.3718042765,26.7742100000,15.0809352518,1
0.1000000000,0.0000001063,9406098.9145361856,26.1903100000,15.1258992806,1
0.1000000000,0.0000001772,5643659.3487217119,26.2352200000,15.1258992806,1
0.1000000000,0.0000004607,2170638.2110468121,26.2801400000,15.1258992806,1
0.1000000000,0.0000007088,1410914.8371804280,26.3250500000,15.1258992806,1
0.1000000000,0.0000008859,1128731.8697443423,26.3699700000,15.1258992806,1
0.1000000000,0.0000011340,881821.7732377673,26.4148900000,15.1258992806,1
0.1000000000,0.0000017010,587881.1821585116,26.4598000000,15.1258992806,1
0.1000000000,0.0000017365,575883.6070124195,26.5047200000,15.1258992806,1
0.1000000000,0.0000015947,627073.2609690790,26.5496300000,15.1258992806,1
0.1000000000,0.0000013112,762656.6687461772,26.5945500000,15.1258992806,1
0.1000000000,0.0000010631,940609.8914536184,26.6394600000,15.1258992806,1
0.1000000000,0.0000007088,1410914.8371804280,26.6843800000,15.1258992806,1
0.1000000000,0.0000005316,1881219.7829072368,26.7293000000,15.1258992806,1
0.1000000000,0.0000002835,3527287.0929510691,26.7742100000,15.1258992806,1
0.1000000000,0.0000001063,9406098.9145361856,26.8191300000,15.1258992806,1
0.1000000000,0.0000000354,28218296.7436085530,26.8640400000,15.1258992806,1
0.1000000000,0.0000000354,28218296.7436085530,26.9089600000,15.1258992806,1
0.1000000000,0.0000000354,28218296.7436085530,26.0106400000,15.1708633094,1
0.1000000000,0.0000000354,28218296.7436085530,26.0555600000,15.1708633094,1
0.1000000000,0.0000000709,14109148.3718042765,26.1004800000,15.1708633094,1
0.1000000000,0.0000000709,14109148.3718042765,26.1453900000,15.1708633094,1
0.1000000000,0.0000001772,5643659.3487217119,26.1903100000,15.1708633094,1
0.1000000000,0.0000003189,3135366.3048453950,26.2352200000,15.1708633094,1
0.1000000000,0.0000005670,1763643.5464755346,26.2801400000,15.1708633094,1
0.1000000000,0.0000008859,1128731.8697443423,26.3250500000,15.1708633094,1
0.1000000000,0.0000013112,762656.6687461772,26.3699700000,15.1708633094,1
0.1000000000,0.0000020908,478276.2159933654,26.4148900000,15.1708633094,1
0.1000000000,0.0000029414,339979.4788386573,26.4598000000,15.1708633094,1
0.1000000000,0.0000032603,306720.6167783539,26.5047200000,15.1708633094,1
0.1000000000,0.0000029059,344125.5700440068,26.5496300000,15.1708633094,1
0.1000000000,0.0000025870,386552.0101864185,26.5945500000,15.1708633094,1
0.1000000000,0.0000020200,495057.8376071677,26.6394600000,15.1708633094,1
0.1000000000,0.0000014884,671864.2081811561,26.6843800000,15.1708633094,1
0.1000000000,0.0000010986,910267.6368905986,26.7293000000,15.1708633094,1
0.1000000000,0.0000006024,1659899.8084475619,26.7742100000,15.1708633094,1
0.1000000000,0.0000003544,2821829.6743608559,26.8191300000,15.1708633094,1
0.1000000000,0.0000002126,4703049.4572680928,26.8640400000,15.1708633094,1
0.1000000000,0.0000001063,9406098.9145361856,26.9089600000,15.1708633094,1
0.1000000000,0.0000000709,14109148.3718042765,26.9538800000,15.1708633094,1
0.1000000000,0.0000000354,28218296.7436085530,26.9987900000,15.1708633094,1
0.1000000000,0.0000000354,28218296.7436085530,27.0437100000,15.1708633094,1
0.1000000000,0.0000000354,28218296.7436085530,25.9657300000,15.2158273381,1
0.1000000000,0.0000000354,28218296.7436085530,26.0106400000,15.2158273381,1
0.1000000000,0.0000000354,28218296.7436085530,26.0555600000,15.2158273381,1
0.1000000000,0.0000002126,4703049.4572680928,26.1004800000,15.2158273381,1
0.1000000000,0.0000002481,4031185.2490869360,26.1453900000,15.2158273381,1
0.1000000000,0.0000004607,2170638.2110468121,26.1903100000,15.2158273381,1
0.1000000000,0.0000009214,1085319.1055234061,26.2352200000,15.2158273381,1
0.1000000000,0.0000013466,742586.7564107514,26.2801400000,15.2158273381,1
0.1000000000,0.0000017719,564365.9348721711,26.3250500000,15.2158273381,1
0.1000000000,0.0000029414,339979.4788386573,26.3699700000,15.2158273381,1
0.1000000000,0.0000042171,237128.5440639374,26.4148900000,15.2158273381,1
0.1000000000,0.0000058827,169989.7394193287,26.4598000000,15.2158273381,1
0.1000000000,0.0000060599,165019.2792023892,26.5047200000,15.2158273381,1
0.1000000000,0.0000057764,173118.3849301139,26.5496300000,15.2158273381,1
0.1000000000,0.0000048904,204480.4111855692,26.5945500000,15.2158273381,1
0.1000000000,0.0000035438,282182.9674360856,26.6394600000,15.2158273381,1
0.1000000000,0.0000030122,331979.9616895124,26.6843800000,15.2158273381,1
0.1000000000,0.0000025161,397440.7992057543,26.7293000000,15.2158273381,1
0.1000000000,0.0000015238,656239.4591536873,26.7742100000,15.2158273381,1
0.1000000000,0.0000010631,940609.8914536184,26.8191300000,15.2158273381,1
0.1000000000,0.0000005316,1881219.7829072368,26.8640400000,15.2158273381,1
0.1000000000,0.0000003189,3135366.3048453950,26.9089600000,15.2158273381,1
0.1000000000,0.0000001418,7054574.1859021382,26.9538800000,15.2158273381,1
0.1000000000,0.0000000709,14109148.3718042765,26.9987900000,15.2158273381,1
0.1000000000,0.0000000354,28218296.7436085530,27.0437100000,15.2158273381,1
0.1000000000,0.0000000354,28218296.7436085530,27.0886200000,15.2158273381,1
0.1000000000,0.0000000709,14109148.3718042765,25.9657300000,15.2607913669,1
0.1000000000,0.0000001418,7054574.1859021382,26.0106400000,15.2607913669,1
0.1000000000,0.0000001772,5643659.3487217119,26.0555600000,15.2607913669,1
0.1000000000,0.0000003544,2821829.6743608559,26.1004800000,15.2607913669,1
0.1000000000,0.0000004607,2170638.2110468121,26.1453900000,15.2607913669,1
0.1000000000,0.0000009214,1085319.1055234061,26.1903100000,15.2607913669,1
0.1000000000,0.0000015947,627073.2609690790,26.2352200000,15.2607913669,1
0.1000000000,0.0000022326,447909.4721207708,26.2801400000,15.2607913669,1
0.1000000000,0.0000035438,282182.9674360856,26.3250500000,15.2607913669,1
0.1000000000,0.0000060245,165989.9808447562,26.3699700000,15.2607913669,1
0.1000000000,0.0000088949,112423.4930024245,26.4148900000,15.2607913669,1
0.1000000000,0.0000126159,79264.8784932825,26.4598000000,15.2607913669,1
0.1000000000,0.0000116237,86031.3925110017,26.5047200000,15.2607913669,1
0.1000000000,0.0000112693,88736.7822126055,26.5496300000,15.2607913669,1
0.1000000000,0.0000093556,106887.4876651839,26.5945500000,15.2607913669,1
0.1000000000,0.0000073711,135664.8881904258,26.6394600000,15.2607913669,1
0.1000000000,0.0000055283,180886.5175872343,26.6843800000,15.2607913669,1
0.1000000000,0.0000042171,237128.5440639374,26.7293000000,15.2607913669,1
0.1000000000,0.0000027996,357193.6296659311,26.7742100000,15.2607913669,1
0.1000000000,0.0000021617,462595.0285837468,26.8191300000,15.2607913669,1
0.1000000000,0.0000015238,656239.4591536873,26.8640400000,15.2607913669,1
0.1000000000,0.0000009923,1007796.3122717340,26.9089600000,15.2607913669,1
0.1000000000,0.0000003898,2565299.7039644145,26.9538800000,15.2607913669,1
0.1000000000,0.0000003189,3135366.3048453950,26.9987900000,15.2607913669,1
0.1000000000,0.0000001772,5643659.3487217119,27.0437100000,15.2607913669,1
0.1000000000,0.0000001418,7054574.1859021382,27.0886200000,15.2607913669,1
0.1000000000,0.0000001418,7054574.1859021382,25.9657300000,15.3057553957,1
0.1000000000,0.0000002126,4703049.4572680928,26.0106400000,15.3057553957,1
0.1000000000,0.0000002126,4703049.4572680928,26.0555600000,15.3057553957,1
0.1000000000,0.0000003898,2565299.7039644145,26.1004800000,15.3057553957,1
0.1000000000,0.0000008151,1226882.4671134155,26.1453900000,15.3057553957,1
0.1000000000,0.0000016656,600389.2924172033,26.1903100000,15.3057553957,1
0.1000000000,0.0000021617,462595.0285837468,26.2352200000,15.3057553957,1
0.1000000000,0.0000034729,287941.8035062097,26.2801400000,15.3057553957,1
0.1000000000,0.0000055992,178596.8148329656,26.3250500000,15.3057553957,1
0.1000000000,0.0000107023,93438.0686874455,26.3699700000,15.3057553957,1
0.1000000000,0.0000171520,58302.2659991912,26.4148900000,15.3057553957,1
0.1000000000,0.0000252673,39576.8537778521,26.4598000000,15.3057553957,1
0.1000000000,0.0000273581,36552.1978544152,26.5047200000,15.3057553957,1
0.1000000000,0.0000217944,45883.4093392009,26.5496300000,15.3057553957,1
0.1000000000,0.0000160534,62292.0457916304,26.5945500000,15.3057553957,1
0.1000000000,0.0000120135,83239.8134029751,26.6394600000,15.3057553957,1
0.1000000000,0.0000091784,108950.9526780253,26.6843800000,15.3057553957,1
0.1000000000,0.0000064852,154198.3428612489,26.7293000000,15.3057553957,1
0.1000000000,0.0000045006,222191.3129417996,26.7742100000,15.3057553957,1
0.1000000000,0.0000030831,324348.2384322822,26.8191300000,15.3057553957,1
0.1000000000,0.0000021972,455133.8184452993,26.8640400000,15.3057553957,1
0.1000000000,0.0000013821,723546.0703489373,26.9089600000,15.3057553957,1
0.1000000000,0.0000008151,1226882.4671134155,26.9538800000,15.3057553957,1
0.1000000000,0.0000005316,1881219.7829072368,26.9987900000,15.3057553957,1
0.1000000000,0.0000003189,3135366.3048453950,27.0437100000,15.3057553957,1
0.1000000000,0.0000001418,7054574.1859021382,27.0886200000,15.3057553957,1
0.1000000000,0.0000001063,9406098.9145361856,27.1335400000,15.3057553957,1
0.1000000000,0.0000001063,9406098.9145361856,25.9657300000,15.3507194245,1
0.1000000000,0.0000001772,5643659.3487217119,26.0106400000,15.3507194245,1
0.1000000000,0.0000002126,4703049.4572680928,26.0555600000,15.3507194245,1
0.1000000000,0.0000004961,2015592.6245434680,26.1004800000,15.3507194245,1
0.1000000000,0.0000008505,1175762.3643170232,26.1453900000,15.3507194245,1
0.1000000000,0.0000016301,613441.2335567077,26.1903100000,15.3507194245,1
0.1000000000,0.0000023743,421168.6081135605,26.2352200000,15.3507194245,1
0.1000000000,0.0000038627,258883.4563633812,26.2801400000,15.3507194245,1
0.1000000000,0.0000066269,150899.9825861420,26.3250500000,15.3507194245,1
0.1000000000,0.0000126159,79264.8784932825,26.3699700000,15.3507194245,1
0.1000000000,0.0000240270,41619.9067014875,26.4148900000,15.3507194245,1
0.1000000000,0.0000353317,28303.2063626966,26.4598000000,15.3507194245,1
0.1000000000,0.0000338433,29547.9547053493,26.5047200000,15.3507194245,1
0.1000000000,0.0000257634,38814.7135400393,26.5496300000,15.3507194245,1
0.1000000000,0.0000197035,50752.3322726773,26.5945500000,15.3507194245,1
0.1000000000,0.0000146005,68491.0115136130,26.6394600000,15.3507194245,1
0.1000000000,0.0000110212,90734.0731305741,26.6843800000,15.3507194245,1
0.1000000000,0.0000075483,132480.2664019181,26.7293000000,15.3507194245,1
0.1000000000,0.0000054575,183235.6931403153,26.7742100000,15.3507194245,1
0.1000000000,0.0000040045,249719.4402089253,26.8191300000,15.3507194245,1
0.1000000000,0.0000031540,317059.5139731299,26.8640400000,15.3507194245,1
0.1000000000,0.0000020200,495057.8376071677,26.9089600000,15.3507194245,1
0.1000000000,0.0000010986,910267.6368905986,26.9538800000,15.3507194245,1
0.1000000000,0.0000007442,1343728.4163623122,26.9987900000,15.3507194245,1
0.1000000000,0.0000004253,2351524.7286340464,27.0437100000,15.3507194245,1
0.1000000000,0.0000001063,9406098.9145361856,27.0886200000,15.3507194245,1
0.1000000000,0.0000000354,28218296.7436085530,27.1335400000,15.3507194245,1
0.1000000000,0.0000000354,28218296.7436085530,27.1784500000,15.3507194245,1
0.1000000000,0.0000000354,28218296.7436085530,27.2233700000,15.3507194245,1
0.1000000000,0.0000001063,9406098.9145361856,26.0106400000,15.3956834532,1
0.1000000000,0.0000001772,5643659.3487217119,26.0555600000,15.3956834532,1
0.1000000000,0.0000004253,2351524.7286340464,26.1004800000,15.3956834532,1
0.1000000000,0.0000006024,1659899.8084475619,26.1453900000,15.3956834532,1
0.1000000000,0.0000012049,829949.9042237810,26.1903100000,15.3956834532,1
0.1000000000,0.0000018428,542659.5527617030,26.2352200000,15.3956834532,1
0.1000000000,0.0000034020,293940.5910792558,26.2801400000,15.3956834532,1
0.1000000000,0.0000047133,212167.6446887861,26.3250500000,15.3956834532,1
0.1000000000,0.0000080799,123764.4594017919,26.3699700000,15.3956834532,1
0.1000000000,0.0000144233,69332.4244314707,26.4148900000,15.3956834532,1
0.1000000000,0.0000236371,42306.2919694281,26.4598000000,15.3956834532,1
0.1000000000,0.0000253736,39411.0289715203,26.5047200000,15.3956834532,1
0.1000000000,0.0000201642,49592.7886530906,26.5496300000,15.3956834532,1
0.1000000000,0.0000162660,61477.7706832430,26.5945500000,15.3956834532,1
0.1000000000,0.0000125096,79938.5176872764,26.6394600000,15.3956834532,1
0.1000000000,0.0000094619,105686.5046577099,26.6843800000,15.3956834532,1
0.1000000000,0.0000070167,142516.6502202452,26.7293000000,15.3956834532,1
0.1000000000,0.0000051385,194608.9430593694,26.7742100000,15.3956834532,1
0.1000000000,0.0000038627,258883.4563633812,26.8191300000,15.3956834532,1
0.1000000000,0.0000026933,371293.3782053757,26.8640400000,15.3956834532,1
0.1000000000,0.0000017010,587881.1821585116,26.9089600000,15.3956834532,1
0.1000000000,0.0000012758,783841.5762113488,26.9538800000,15.3956834532,1
0.1000000000,0.0000005670,1763643.5464755346,26.9987900000,15.3956834532,1
0.1000000000,0.0000002126,4703049.4572680928,27.0437100000,15.3956834532,1
0.1000000000,0.0000000709,14109148.3718042765,27.0886200000,15.3956834532,1
0.1000000000,0.0000000354,28218296.7436085530,27.1335400000,15.3956834532,1
0.1000000000,0.0000000354,28218296.7436085530,27.1784500000,15.3956834532,1
0.1000000000,0.0000000354,28218296.7436085530,26.0555600000,15.4406474820,1
0.1000000000,0.0000001772,5643659.3487217119,26.1004800000,15.4406474820,1
0.1000000000,0.0000004607,2170638.2110468121,26.1453900000,15.4406474820,1
0.1000000000,0.0000006733,1485173.5128215028,26.1903100000,15.4406474820,1
0.1000000000,0.0000012758,783841.5762113488,26.2352200000,15.4406474820,1
0.1000000000,0.0000021617,462595.0285837468,26.2801400000,15.4406474820,1
0.1000000000,0.0000029059,344125.5700440068,26.3250500000,15.4406474820,1
0.1000000000,0.0000040045,249719.4402089253,26.3699700000,15.4406474820,1
0.1000000000,0.0000057055,175268.9238733451,26.4148900000,15.4406474820,1
0.1000000000,0.0000078672,127109.4447910295,26.4598000000,15.4406474820,1
0.1000000000,0.0000094619,105686.5046577099,26.5047200000,15.4406474820,1
0.1000000000,0.0000100290,99711.2959138112,26.5496300000,15.4406474820,1
0.1000000000,0.0000086114,116124.6779572369,26.5945500000,15.4406474820,1
0.1000000000,0.0000070167,142516.6502202452,26.6394600000,15.4406474820,1
0.1000000000,0.0000054220,184433.3120497291,26.6843800000,15.4406474820,1
0.1000000000,0.0000040754,245376.4934226831,26.7293000000,15.4406474820,1
0.1000000000,0.0000031894,313536.6304845395,26.7742100000,15.4406474820,1
0.1000000000,0.0000024098,414974.9521118905,26.8191300000,15.4406474820,1
0.1000000000,0.0000018073,553299.9361491874,26.8640400000,15.4406474820,1
0.1000000000,0.0000010631,940609.8914536184,26.9089600000,15.4406474820,1
0.1000000000,0.0000006379,1567683.1524226975,26.9538800000,15.4406474820,1
0.1000000000,0.0000004253,2351524.7286340464,26.9987900000,15.4406474820,1
0.1000000000,0.0000001063,9406098.9145361856,27.0437100000,15.4406474820,1
0.1000000000,0.0000000354,28218296.7436085530,27.0886200000,15.4406474820,1
0.1000000000,0.0000001772,5643659.3487217119,26.1453900000,15.4856115108,1
0.1000000000,0.0000003544,2821829.6743608559,26.1903100000,15.4856115108,1
0.1000000000,0.0000005316,1881219.7829072368,26.2352200000,15.4856115108,1
0.1000000000,0.0000009568,1045122.1016151317,26.2801400000,15.4856115108,1
0.1000000000,0.0000015238,656239.4591536873,26.3250500000,15.4856115108,1
0.1000000000,0.0000019845,503898.1561358670,26.3699700000,15.4856115108,1
0.1000000000,0.0000023743,421168.6081135605,26.4148900000,15.4856115108,1
0.1000000000,0.0000028705,348374.0338717105,26.4598000000,15.4856115108,1
0.1000000000,0.0000036856,271329.7763808515,26.5047200000,15.4856115108,1
0.1000000000,0.0000035792,279389.0766693917,26.5496300000,15.4856115108,1
0.1000000000,0.0000037210,268745.6832724624,26.5945500000,15.4856115108,1
0.1000000000,0.0000035438,282182.9674360856,26.6394600000,15.4856115108,1
0.1000000000,0.0000028705,348374.0338717105,26.6843800000,15.4856115108,1
0.1000000000,0.0000023389,427549.9506607357,26.7293000000,15.4856115108,1
0.1000000000,0.0000018428,542659.5527617030,26.7742100000,15.4856115108,1
0.1000000000,0.0000013821,723546.0703489373,26.8191300000,15.4856115108,1
0.1000000000,0.0000010631,940609.8914536184,26.8640400000,15.4856115108,1
0.1000000000,0.0000006024,1659899.8084475619,26.9089600000,15.4856115108,1
0.1000000000,0.0000003544,2821829.6743608559,26.9538800000,15.4856115108,1
0.1000000000,0.0000001772,5643659.3487217119,26.9987900000,15.4856115108,1
0.1000000000,0.0000000709,14109148.3718042765,27.0437100000,15.4856115108,1
0.1000000000,0.0000000709,14109148.3718042765,26.1453900000,15.5305755396,1
0.1000000000,0.0000000709,14109148.3718042765,26.1903100000,15.5305755396,1
0.1000000000,0.0000001772,5643659.3487217119,26.2352200000,15.5305755396,1
0.1000000000,0.0000002481,4031185.2490869360,26.2801400000,15.5305755396,1
0.1000000000,0.0000003898,2565299.7039644145,26.3250500000,15.5305755396,1
0.1000000000,0.0000006733,1485173.5128215028,26.3699700000,15.5305755396,1
0.1000000000,0.0000008151,1226882.4671134155,26.4148900000,15.5305755396,1
0.1000000000,0.0000009214,1085319.1055234061,26.4598000000,15.5305755396,1
0.1000000000,0.0000010277,973044.7152968468,26.5047200000,15.5305755396,1
0.1000000000,0.0000015947,627073.2609690790,26.5496300000,15.5305755396,1
0.1000000000,0.0000016656,600389.2924172033,26.5945500000,15.5305755396,1
0.1000000000,0.0000016656,600389.2924172033,26.6394600000,15.5305755396,1
0.1000000000,0.0000014884,671864.2081811561,26.6843800000,15.5305755396,1
0.1000000000,0.0000012403,806237.0498173874,26.7293000000,15.5305755396,1
0.1000000000,0.0000010277,973044.7152968468,26.7742100000,15.5305755396,1
0.1000000000,0.0000008859,1128731.8697443423,26.8191300000,15.5305755396,1
0.1000000000,0.0000004253,2351524.7286340464,26.8640400000,15.5305755396,1
0.1000000000,0.0000003189,3135366.3048453950,26.9089600000,15.5305755396,1
0.1000000000,0.0000002126,4703049.4572680928,26.9538800000,15.5305755396,1
0.1000000000,0.0000000709,14109148.3718042765,26.9987900000,15.5305755396,1
0.1000000000,0.0000000354,28218296.7436085530,26.2801400000,15.5755395683,1
0.1000000000,0.0000001063,9406098.9145361856,26.3250500000,15.5755395683,1
0.1000000000,0.0000001063,9406098.9145361856,26.3699700000,15.5755395683,1
0.1000000000,0.0000001772,5643659.3487217119,26.4148900000,15.5755395683,1
0.1000000000,0.0000002126,4703049.4572680928,26.4598000000,15.5755395683,1
0.1000000000,0.0000003189,3135366.3048453950,26.5047200000,15.5755395683,1
0.1000000000,0.0000003189,3135366.3048453950,26.5496300000,15.5755395683,1
0.1000000000,0.0000003898,2565299.7039644145,26.5945500000,15.5755395683,1
0.1000000000,0.0000007442,1343728.4163623122,26.6394600000,15.5755395683,1
0.1000000000,0.0000007088,1410914.8371804280,26.6843800000,15.5755395683,1
0.1000000000,0.0000005670,1763643.5464755346,26.7293000000,15.5755395683,1
0.1000000000,0.0000004607,2170638.2110468121,26.7742100000,15.5755395683,1
0.1000000000,0.0000003544,2821829.6743608559,26.8191300000,15.5755395683,1
0.1000000000,0.0000001772,5643659.3487217119,26.8640400000,15.5755395683,1
0.1000000000,0.0000001418,7054574.1859021382,26.9089600000,15.5755395683,1
0.1000000000,0.0000001418,7054574.1859021382,26.9538800000,15.5755395683,1
0.1000000000,0.0000000354,28218296.7436085530,26.9987900000,15.5755395683,1
0.1000000000,0.0000001063,9406098.9145361856,26.5496300000,15.6205035971,1
0.1000000000,0.0000001418,7054574.1859021382,26.5945500000,15.6205035971,1
0.1000000000,0.0000001418,7054574.1859021382,26.6394600000,15.6205035971,1
0.1000000000,0.0000001418,7054574.1859021382,26.6843800000,15.6205035971,1
0.1000000000,0.0000001063,9406098.9145361856,26.7293000000,15.6205035971,1
0.1000000000,0.0000000709,14109148.3718042765,26.7742100000,15.6205035971,1
0.1000000000,0.0000000709,14109148.3718042765,26.8191300000,15.6205035971,1
0.1000000000,0.0000000354,28218296.7436085530,26.8640400000,15.6205035971,1
0.1000000000,0.0000000354,28218296.7436085530,26.9089600000,15.6205035971,1
0.1000000000,0.0000000354,28218296.7436085530,26.9538800000,15.6205035971,1
0.1000000000,0.0000000354,28218296.7436085530,26.6394600000,15.6654676259,1
0.1000000000,0.0000000354,28218296.7436085530,26.6843800000,15.6654676259,1
1.0000000000,0.0000000023,434999995.2150000334,24.2589300000,12.7877697842,1
1.0000000000,0.0000000023,434999995.2150000334,24.1241800000,12.8327338129,1
1.0000000000,0.0000000046,217500002.3381250203,24.1691000000,12.8327338129,1
1.0000000000,0.0000000207,48333333.2688888833,24.2589300000,12.8327338129,1
1.0000000000,0.0000000069,145000000.5074999928,24.3038500000,12.8327338129,1
1.0000000000,0.0000000138,72500000.2537499964,24.1691000000,12.8776978417,1
1.0000000000,0.0000000345,29000000.0174000002,24.2140100000,12.8776978417,1
1.0000000000,0.0000000989,10116279.0710613839,24.2589300000,12.8776978417,1
1.0000000000,0.0000000437,22894736.8523476459,24.3038500000,12.8776978417,1
1.0000000000,0.0000000092,108749999.9864062518,24.3487600000,12.8776978417,1
1.0000000000,0.0000000069,145000000.5074999928,24.3936800000,12.8776978417,1
1.0000000000,0.0000000115,86999999.7998999953,24.1241800000,12.9226618705,1
1.0000000000,0.0000000736,13593749.9983007815,24.1691000000,12.9226618705,1
1.0000000000,0.0000002161,4627659.5749603892,24.2140100000,12.9226618705,1
1.0000000000,0.0000004276,2338709.6774004940,24.2589300000,12.9226618705,1
1.0000000000,0.0000002989,3346153.8462954140,24.3038500000,12.9226618705,1
1.0000000000,0.0000001356,7372881.3563695783,24.3487600000,12.9226618705,1
1.0000000000,0.0000000299,33461538.4293639027,24.3936800000,12.9226618705,1
1.0000000000,0.0000000046,217500002.3381250203,24.4385900000,12.9226618705,1
1.0000000000,0.0000000023,434999995.2150000334,24.0792700000,12.9676258993,1
1.0000000000,0.0000000529,18913043.4848393202,24.1241800000,12.9676258993,1
1.0000000000,0.0000002138,4677419.3558949009,24.1691000000,12.9676258993,1
1.0000000000,0.0000006184,1617100.3717412003,24.2140100000,12.9676258993,1
1.0000000000,0.0000017563,569371.7277423565,24.2589300000,12.9676258993,1
1.0000000000,0.0000009954,1004618.9375944589,24.3038500000,12.9676258993,1
1.0000000000,0.0000003586,2788461.5381129808,24.3487600000,12.9676258993,1
1.0000000000,0.0000001034,9666666.6631222218,24.3936800000,12.9676258993,1
1.0000000000,0.0000000230,43500000.0891750008,24.4385900000,12.9676258993,1
1.0000000000,0.0000000023,434999995.2150000334,24.0792700000,13.0125899281,1
1.0000000000,0.0000000161,62142857.2316326499,24.1241800000,13.0125899281,1
1.0000000000,0.0000001011,9886363.6351278406,24.1691000000,13.0125899281,1
1.0000000000,0.0000002644,3782608.6955370507,24.2140100000,13.0125899281,1
1.0000000000,0.0000003701,2701863.3542470392,24.2589300000,13.0125899281,1
1.0000000000,0.0000002966,3372093.0236871280,24.3038500000,13.0125899281,1
1.0000000000,0.0000001517,6590909.0922572315,24.3487600000,13.0125899281,1
1.0000000000,0.0000000414,24166666.6928472221,24.3936800000,13.0125899281,1
1.0000000000,0.0000000092,108749999.9864062518,24.4385900000,13.0125899281,1
1.0000000000,0.0000000023,434999995.2150000334,24.1691000000,13.0575539568,1
